Timestamp,Alert_ID,Severity,MITRE,Description,Status,Assigned_To
2026-07-03 17:47:00,AL0752,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 20:04:00,AL0753,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 05:51:00,AL0754,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 16:29:00,AL0755,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 11:11:00,AL0756,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 23:34:00,AL0757,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 13:57:00,AL0758,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 21:53:00,AL0759,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 12:29:00,AL0760,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 03:10:00,AL0761,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 03:08:00,AL0762,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 16:55:00,AL0763,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 06:45:00,AL0764,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 20:22:00,AL0765,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 09:51:00,AL0766,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 19:26:00,AL0767,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 18:53:00,AL0768,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 13:04:00,AL0769,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 19:27:00,AL0770,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 09:22:00,AL0771,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 05:43:00,AL0772,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 01:58:00,AL0773,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 10:36:00,AL0774,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 22:54:00,AL0775,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 23:58:00,AL0776,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 19:11:00,AL0777,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 13:12:00,AL0778,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 03:55:00,AL0779,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 19:58:00,AL0780,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 04:23:00,AL0781,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 21:46:00,AL0782,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 22:28:00,AL0783,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 03:48:00,AL0784,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 00:54:00,AL0785,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 00:17:00,AL0786,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 05:29:00,AL0787,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 21:57:00,AL0788,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 08:51:00,AL0789,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 11:13:00,AL0790,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 10:15:00,AL0791,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 13:06:00,AL0792,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 07:12:00,AL0793,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 05:04:00,AL0794,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 00:52:00,AL0795,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 16:45:00,AL0796,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 18:24:00,AL0797,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 05:15:00,AL0798,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 12:55:00,AL0799,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 19:47:00,AL0800,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 19:22:00,AL0801,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 05:14:00,AL0802,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 09:51:00,AL0803,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 00:38:00,AL0804,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 17:37:00,AL0805,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 05:00:00,AL0806,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 15:02:00,AL0807,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 15:29:00,AL0808,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 06:17:00,AL0809,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 05:03:00,AL0810,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 08:02:00,AL0811,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 10:33:00,AL0812,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 09:07:00,AL0813,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 09:04:00,AL0814,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 20:02:00,AL0815,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 23:40:00,AL0816,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 09:56:00,AL0817,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 10:17:00,AL0818,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 11:13:00,AL0819,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 17:20:00,AL0820,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 02:43:00,AL0821,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 08:06:00,AL0822,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 16:36:00,AL0823,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 11:25:00,AL0824,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 15:57:00,AL0825,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 18:57:00,AL0826,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 05:56:00,AL0827,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 23:28:00,AL0828,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 15:30:00,AL0829,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 11:58:00,AL0830,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 01:26:00,AL0831,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 17:25:00,AL0832,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 02:17:00,AL0833,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 18:48:00,AL0834,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 06:56:00,AL0835,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 13:38:00,AL0836,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 03:35:00,AL0837,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 01:15:00,AL0838,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 21:41:00,AL0839,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 21:19:00,AL0840,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 07:09:00,AL0841,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 10:05:00,AL0842,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 11:00:00,AL0843,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 12:48:00,AL0844,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 14:27:00,AL0845,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 07:29:00,AL0846,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 09:31:00,AL0847,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 20:37:00,AL0848,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 13:10:00,AL0849,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 07:49:00,AL0850,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 14:33:00,AL0851,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 15:29:00,AL0852,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 09:39:00,AL0853,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 07:58:00,AL0854,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 21:04:00,AL0855,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 03:06:00,AL0856,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 15:15:00,AL0857,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 14:20:00,AL0858,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 18:48:00,AL0859,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 06:11:00,AL0860,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 08:32:00,AL0861,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 11:25:00,AL0862,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 18:23:00,AL0863,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 17:56:00,AL0864,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 10:57:00,AL0865,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 01:04:00,AL0866,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 20:02:00,AL0867,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 01:09:00,AL0868,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 22:59:00,AL0869,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 07:50:00,AL0870,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 08:02:00,AL0871,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 00:25:00,AL0872,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 07:22:00,AL0873,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 22:49:00,AL0874,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 22:47:00,AL0875,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 18:57:00,AL0876,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 17:24:00,AL0877,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 22:46:00,AL0878,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 19:40:00,AL0879,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 22:15:00,AL0880,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 08:35:00,AL0881,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 18:50:00,AL0882,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 21:21:00,AL0883,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 06:39:00,AL0884,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 01:17:00,AL0885,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 20:32:00,AL0886,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 12:31:00,AL0887,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 19:37:00,AL0888,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 12:08:00,AL0889,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 21:20:00,AL0890,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 20:07:00,AL0891,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 06:45:00,AL0892,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 19:56:00,AL0893,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 08:05:00,AL0894,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 00:19:00,AL0895,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 01:15:00,AL0896,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 22:45:00,AL0897,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 11:04:00,AL0898,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 08:23:00,AL0899,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 06:43:00,AL0900,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 15:01:00,AL0901,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 15:08:00,AL0902,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 23:04:00,AL0903,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 20:47:00,AL0904,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 21:18:00,AL0905,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 07:35:00,AL0906,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 23:40:00,AL0907,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 21:32:00,AL0908,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 22:58:00,AL0909,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 22:32:00,AL0910,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 06:31:00,AL0911,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 14:45:00,AL0912,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 02:21:00,AL0913,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 09:17:00,AL0914,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 00:03:00,AL0915,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 07:21:00,AL0916,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 00:41:00,AL0917,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 11:00:00,AL0918,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 07:03:00,AL0919,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 15:20:00,AL0920,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 15:27:00,AL0921,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 23:11:00,AL0922,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 17:33:00,AL0923,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 23:10:00,AL0924,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 11:47:00,AL0925,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 18:45:00,AL0926,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 16:00:00,AL0927,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 23:44:00,AL0928,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 04:47:00,AL0929,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 06:07:00,AL0930,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 07:37:00,AL0931,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 15:34:00,AL0932,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 17:30:00,AL0933,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 15:49:00,AL0934,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 03:26:00,AL0935,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 01:16:00,AL0936,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 12:53:00,AL0937,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 19:04:00,AL0938,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 00:05:00,AL0939,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 10:25:00,AL0940,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 16:30:00,AL0941,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 15:19:00,AL0942,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 10:16:00,AL0943,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 10:29:00,AL0944,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 15:34:00,AL0945,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 03:32:00,AL0946,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 06:08:00,AL0947,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 12:05:00,AL0948,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 21:20:00,AL0949,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 23:41:00,AL0950,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 17:32:00,AL0951,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 06:58:00,AL0952,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 05:03:00,AL0953,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 03:45:00,AL0954,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 03:55:00,AL0955,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 00:44:00,AL0956,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 05:37:00,AL0957,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 09:35:00,AL0958,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 12:32:00,AL0959,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 03:22:00,AL0960,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 20:57:00,AL0961,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 14:07:00,AL0962,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 09:21:00,AL0963,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 19:39:00,AL0964,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 23:18:00,AL0965,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 11:13:00,AL0966,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 22:28:00,AL0967,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 22:39:00,AL0968,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 05:45:00,AL0969,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 21:00:00,AL0970,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 21:20:00,AL0971,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 11:59:00,AL0972,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 01:36:00,AL0973,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 23:17:00,AL0974,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 21:55:00,AL0975,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 22:11:00,AL0976,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 06:30:00,AL0977,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 01:18:00,AL0978,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 15:15:00,AL0979,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 21:15:00,AL0980,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 08:00:00,AL0981,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 14:32:00,AL0982,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 23:07:00,AL0983,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 00:43:00,AL0984,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 11:27:00,AL0985,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 22:19:00,AL0986,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 06:08:00,AL0987,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 10:31:00,AL0988,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 14:50:00,AL0989,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 04:28:00,AL0990,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 16:48:00,AL0991,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 06:15:00,AL0992,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 12:52:00,AL0993,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 13:00:00,AL0994,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 13:59:00,AL0995,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 18:58:00,AL0996,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 11:29:00,AL0997,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 18:27:00,AL0998,Medium,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 14:05:00,AL0999,Low,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 19:18:00,AL1000,High,,Routine Security Event,Closed,SOC_ANALYST
2026-07-03 08:06:00,AL9001,High,,Inactive account login detected,Open,SOC_ANALYST
2026-07-03 08:07:00,AL9002,Critical,T1046,Network scanning detected,Open,SOC_ANALYST
2026-07-03 08:15:00,AL9003,Critical,T1486,Possible ransomware activity,Open,SOC_ANALYST
